Date,Open,High,Low,Close,Volume,Adj Close
2015-09-28,72.00,73.05,70.50,70.65,1080600,70.201
2015-09-25,71.55,71.55,71.55,71.55,000,71.0953
2015-09-24,73.60,73.60,71.20,71.55,1064700,71.0953
2015-09-23,72.50,74.20,71.70,73.00,902100,72.5361
2015-09-22,77.15,77.50,72.80,73.15,1325300,72.6851
2015-09-21,75.00,78.70,74.90,78.00,985800,77.5043
2015-09-18,77.55,78.95,75.70,76.15,638600,75.666
2015-09-17,77.30,77.30,77.30,77.30,000,76.8087
2015-09-16,78.00,78.20,75.45,77.30,658200,76.8087
2015-09-15,78.70,78.75,75.85,76.30,650900,75.8151
2015-09-14,77.20,79.20,76.00,78.70,588800,78.1998
2015-09-11,77.00,78.15,75.65,76.10,966500,75.6164
2015-09-10,76.50,77.00,74.55,76.55,1235300,76.0635
2015-09-09,74.80,79.10,74.20,78.60,1696500,78.1005
2015-09-08,72.00,74.40,71.70,72.80,871400,72.3373
2015-09-07,74.00,74.25,71.30,71.60,1309600,71.145
2015-09-04,77.00,77.20,73.50,73.85,1214400,72.387
2015-09-03,75.05,78.35,75.05,77.20,1044800,75.6707
2015-09-02,76.50,76.70,74.35,74.65,2507400,73.1712
2015-09-01,79.80,79.80,75.55,75.90,1078500,74.3964
2015-08-31,81.50,82.70,79.80,80.05,728400,78.4642
2015-08-28,82.50,84.70,80.10,81.75,1657500,80.1305
2015-08-27,82.55,83.00,79.15,80.60,5721200,79.0033
2015-08-26,80.50,81.85,78.95,80.70,820800,79.1013
2015-08-25,80.20,82.20,75.50,80.50,1231500,78.9053
2015-08-24,82.90,83.55,76.00,78.85,1648500,77.288
2015-08-21,84.00,86.40,82.30,86.05,1030700,84.3453
2015-08-20,86.90,86.90,83.70,85.00,1326500,83.3161
2015-08-19,89.00,89.10,86.10,86.30,1422100,84.5904
2015-08-18,91.70,92.95,88.10,89.10,1144900,87.3349
2015-08-17,94.00,95.00,89.75,90.85,874600,89.0502
2015-08-14,91.85,95.40,89.55,93.30,1505900,91.4517
2015-08-13,96.95,97.90,90.50,90.90,1559300,89.0993
2015-08-12,102.85,102.85,95.50,95.90,1730800,94.0002
2015-08-11,108.00,108.35,103.00,103.35,419600,101.3026
2015-08-10,109.75,111.55,107.10,107.90,310400,105.7625
2015-08-07,109.90,112.00,108.00,109.60,402800,107.4288
2015-08-06,108.30,109.95,107.65,108.60,253700,106.4486
2015-08-05,109.80,111.80,108.05,108.30,418400,106.1546
2015-08-04,105.50,110.10,105.50,109.30,478700,107.1348
2015-08-03,105.50,106.55,104.85,105.75,257400,103.6551
2015-07-31,104.70,107.35,104.70,105.20,369900,103.116
2015-07-30,106.55,107.20,104.20,104.70,348300,102.6259
2015-07-29,106.00,108.00,105.75,106.40,277700,104.2922
2015-07-28,104.25,106.50,102.35,105.40,391100,103.312
2015-07-27,108.40,108.50,104.00,104.25,442700,102.1848
2015-07-24,108.55,110.15,107.85,109.05,322400,106.8897
2015-07-23,107.70,109.15,106.60,108.55,361800,106.3996
2015-07-22,107.95,108.75,105.70,107.85,529500,105.7135
2015-07-21,109.40,111.65,105.80,108.05,569200,105.9095
2015-07-20,108.00,110.20,107.10,109.45,419700,107.2818
2015-07-17,107.50,108.25,106.20,107.40,394900,105.2724
2015-07-16,105.10,106.90,104.70,106.70,347300,104.5863
2015-07-15,104.30,106.35,104.30,105.55,316300,103.459
2015-07-14,106.90,106.90,104.30,104.60,384500,102.5279
2015-07-13,104.75,106.85,102.25,106.55,558800,104.4392
2015-07-10,104.35,105.30,102.45,104.60,404500,102.5279
2015-07-09,102.05,104.90,100.90,104.00,684000,101.9397
2015-07-08,105.90,105.90,99.20,101.75,1729600,99.7343
2015-07-07,109.10,109.50,107.00,107.25,460300,105.1254
2015-07-06,108.00,109.60,107.00,109.05,439300,106.8897
2015-07-03,110.75,111.45,109.70,110.55,801300,108.36
2015-07-02,113.25,114.70,110.60,111.15,592000,108.9481
2015-07-01,112.30,113.85,112.25,113.10,386100,110.8595
2015-06-30,113.45,113.50,111.30,112.00,920300,109.7813
2015-06-29,115.00,115.15,111.10,112.80,1080700,110.5654
2015-06-26,118.30,118.75,116.00,116.95,373400,114.6332
2015-06-25,118.00,118.70,115.65,117.95,573500,115.6134
2015-06-24,122.00,122.45,116.65,117.15,438100,114.8292
2015-06-23,122.25,124.30,121.25,121.65,349600,119.2401
2015-06-22,121.20,122.00,119.90,121.05,228600,118.652
2015-06-19,122.20,123.40,119.90,120.55,496600,118.1619
2015-06-18,119.00,120.60,117.75,120.10,291400,117.7208
2015-06-17,115.90,119.25,114.70,118.55,654300,116.2015
2015-06-16,115.45,115.80,113.60,115.35,1493200,113.0649
2015-06-15,117.05,117.10,113.90,114.40,344400,112.1337
2015-06-12,118.00,119.30,116.05,116.70,474300,114.3882
2015-06-11,121.00,121.50,118.65,119.25,293600,116.8876
2015-06-10,120.30,121.60,119.75,120.30,232400,117.9168
2015-06-09,118.25,121.15,117.50,119.90,320800,117.5248
2015-06-08,120.00,121.15,117.55,118.05,263500,115.7114
