Date,Open,High,Low,Close,Volume,Adj Close
2015-10-16,375.00,386.70,373.15,382.10,378000,376.66
2015-10-15,372.00,377.45,371.10,374.05,238400,368.73
2015-10-14,368.00,378.00,367.85,370.05,220400,364.78
2015-10-13,364.00,376.00,364.00,372.05,379100,366.75
2015-10-12,366.30,372.75,361.35,365.00,256400,359.80
2015-10-09,369.90,370.70,361.90,363.70,190100,358.52
2015-10-08,370.00,371.95,361.75,365.10,350400,359.90
2015-10-07,360.00,370.05,355.45,365.45,481000,360.25
2015-10-06,358.75,362.80,354.20,357.70,288900,352.61
2015-10-05,351.70,359.35,350.95,357.55,280300,352.46
2015-10-02,348.45,348.45,348.45,348.45,000,343.49
2015-10-01,350.70,357.30,346.25,348.45,323100,343.49
2015-09-30,351.90,353.80,345.80,347.75,456500,342.80
2015-09-29,342.00,353.20,333.20,349.30,521800,344.33
2015-09-28,337.10,348.45,337.10,345.55,338300,340.63
2015-09-25,336.95,336.95,336.95,336.95,000,332.15
2015-09-24,335.10,340.55,327.20,336.95,501400,332.15
2015-09-23,325.00,338.00,322.00,336.90,370300,332.10
2015-09-22,340.55,344.80,325.00,327.35,405100,322.69
2015-09-21,341.90,341.90,335.75,338.85,320500,334.03
2015-09-18,342.20,349.75,335.70,342.25,392600,337.38
2015-09-17,340.75,340.75,340.75,340.75,000,335.90
2015-09-16,345.45,346.70,338.00,340.75,294100,335.90
2015-09-15,354.70,355.40,343.25,345.45,387200,332.65
2015-09-14,344.10,358.70,342.00,355.20,462100,342.04
2015-09-11,346.20,352.20,339.60,342.50,393400,329.81
2015-09-10,332.00,347.45,328.35,345.15,551900,332.36
2015-09-09,332.00,344.55,330.50,340.35,379000,327.74
2015-09-08,327.25,333.00,313.20,327.55,521500,315.41
2015-09-07,325.20,331.80,321.40,326.30,394900,314.21
2015-09-04,339.20,339.20,321.00,324.10,373500,312.09
2015-09-03,337.25,343.20,335.00,339.05,300100,326.48
2015-09-02,332.00,344.20,332.00,335.35,458600,322.92
2015-09-01,335.70,339.50,328.50,331.80,356700,319.50
2015-08-31,336.55,346.85,333.05,340.40,452200,327.78
2015-08-28,356.75,359.00,336.85,341.90,678300,329.23
2015-08-27,341.85,361.60,330.75,350.95,702500,337.94
2015-08-26,308.00,339.85,300.25,332.85,958400,320.51
2015-08-25,302.00,314.65,282.20,309.20,803500,297.74
2015-08-24,335.20,340.00,299.00,303.50,668800,292.25
2015-08-21,347.00,354.40,338.75,351.65,351700,338.62
2015-08-20,366.00,366.00,348.35,350.50,399700,337.51
2015-08-19,365.60,370.70,361.05,366.05,229200,352.48
2015-08-18,372.00,374.40,363.25,366.35,354400,352.77
2015-08-17,371.60,376.30,363.00,371.45,320400,357.68
2015-08-14,367.00,375.00,357.45,371.35,463500,357.59
